text,target
mej deus eu vou me matar,1
vou comer muito hoje porque eu vou me matar hoje anoite,1
quer me matar?,0
dei uma volta de moto c o vagner domingo e a casa 1 minuto eu falava p ele nao me matar kkkkkkk,0
era so deixar a gente escolher cucetaaaaaaaaaa vai se fudeeeer eu cai no grupo do samurai eu vou me matar,0
nossa quer ver me matar e fazer ignorancia com a minha vo,0
kkkkkkkk irmao tem um brownie la que parece mt bom mas deve ser 30 reais vou me matar,0
quer me matar do coracao so pode kkkkkkkkkkk,0
mds quebrei o prato chique da mae ela vai me matar socorro,0
"um irmao ali, falando que vai me pegar e vai me bater, me matar, vai fazer tudo de ruim. eu passo perto do brabo, ele falta comprimentar kkkkkkk",0
a marina deve estar querendo me matar!,0
cheguei na minha vo e ela ta querendo me matar porque diz ela que ela so atrasou o almoco porque tava tik tok e que ela agr ta viciada,0
"isso tudo porque to com o oculos antigo que tem o grau errado, nao enxergo porra nenhuma e a otica ta me enrolando horrores pra enviar o novo devem ta esperando eu terminar de me matar eu acho",0
minha vo saiu e pediu pra eu fazer alguma coisa mas agora nao lembro o que foi ela vai me matar kwjdjskkxsjhxk,0
"qeria mt ter um crocodilo de estimacao, que nao quisesse me matar",0
vou me matar.,1
eu quero me matar,1
"minha vo prefere que eu pague van pra ir e voltar do dotti pra chegar em casa e me matar pra comer rapido pra dai pegar onibus pra ir e voltar do trabalho, doq me colocar no ps que e so eu pegar o onibus de manha e de noite e ja tudo pronto so falta os papel, a vai se fode",0
to deixando bem claro que eu nao gosto da elena e acho ela sim uma personagem podre......eai vai fazer o que?? me matar por ter opiniao propria??????,0
fui no mercado e voltei destruida.. serio esse sedentarismo vai me matar,0
itzy maluquinhas nao pode me matar assim do coracao,0
"ah sim, vc e tipo o it a coisa? sabe que tem permissao pra me matar fa ok?",0
porque vcs querem me matar,0
nossa como e bom estar de tpm vou ouvir o evermore agora e me matar,0
quer me matar e eu pedir opiniao pra uma pessoa e ela responder com escolhe o que vc se sentir melhor,0
uma boa ideia unha postica nunca usei mas tem pequena ne porque se for grande capaz de eu me matar com elas,0
vou me matar,1
desenhei a garota que vai me matar de ansiedade vulgo billie eilish,0
vou me matar,1
mds alysson vai me matar do coracao kkkkkk,0
"e a minha familia que todo mundo quer que eu e o gustavo tenhamos filhos agora kkkkk, pelo menos se acontecer sem querer ninguem vai querer me matar kdkckdkc",0
"eu admiro ver as pessoas que ainda tem expectativa para o futuro delas, porque pra mim se eu nao me matar daqui para o final do ano eu saio ganhando",1
kkkkkkkkk ai elas querem me matar,0
eu amo o conceito dos crentes de agradeca a deus por vc nao estar morto obrigada senhor pelo mimo de nao fazer uma carreta passar por cima de mim e me mandar diretamente para o inferno vc e tudooo,0
ele ja cantou 4 musicas eu vou me matar,0
"estou a gostar bwe de passar a maior parte do tempo a pensar em ti, principalmente quando estou a conduzir, se queres me matar avisa caralho",0
vai me matar de rir caraio,0
eu nao quero mais viver so incomodo e atrapalho,1
"essa colica vai me matar, certeza ",0
que homem lindo me matar,0
o siso vai me matar,0
la em casa eu quero ser a super nanny que ensina tudo com calma mas infelizmente e tudo ao contrario eu grito bato xingo chamo nome ruim acho ate vou infarta no final ainda falo vc vai me matar quem me deixa assim uma crianca abencoada tem 6 ano ,0
eduardo eu vou me matar,1
desisto vou me matar eu nao sabia,1
namoral me matar de fazer prova pra ganhar 5 ponto e de fuder viu,0
meu refluxo ainda vai me matar kkkkk acabei de me afogar c minha propria saliva meudeus,0
o senhor esses velhos ainda vao me matar de preocupacao,0
"quer me matar? escreva meu nome com k , porraaaaaaaaa e carol com c.... c de caralho ",0
um dia lewis hamilton vai me matar do coracao com esses stories ,0
happy bday neiru honrando o time pra ninguem me matar dps,0
"e esse mesmo, eu so queria me divertir sendo ruim em jogos. mas os viciados de anos tem que me matar 10x na partida.",0
vc quis me matar primeiro,0
hygor eles nao postam no tt sela eu vou me matar,0
tive uma crise fudida ontem e agr minha mae nao quer me deixar sozinha achando que eu vou me matar,1
adriane vai me matar quando ver as fotos que eu postei no status ,0
"tia lu fez um empadao,que nao deixei nada pro gabriel kkkk ele vai me matar",0
porra 30 de julho serio billie eu vou ficar 30 dias esperando isso vc tmlc quer me matar puta,0
"nao vem com essa historia pro meu lado de me mandar assistir uma serie, e ela so ter uma fucking temporada. quer me matar me da um tiro",0
"sol vai me matar com suas observacoes, estarei deixando avisado aqui..",0
"ela ainda ia deixa o damon morrer sozinho, quem faria uma coisa dessas mano!!:!:?:?:!:?:!/ s s que",0
aiai eu so quero ver se amanha a minha mae vai me matar ou so me espancar mesmo,0
vou me matar foda-se,1
amanha vou na psiquiatra serio se eu tiver no mesmo estado que hj ela provavelmente vai me internar ou eu vou me matar antes de chegar la,1
esse pessoal falando pra eu ir na campanha de vacinacao tao tudo querendo me matar,0
sonhei que o hulk queria me matar (?),0
vou me matar,1
meu santo rakin lena se quer me matar do coracao... ta tao perfeitinha aaa,0
"eu nada. to so falando as verdades nessa rede. a milicia dos cactos vai me matar em breve, mas nao tenho medo dessa organizacao criminosa e fedorenta",0
lembrando aqui que comi doce de leite tambem. vou me matar,0
"oww meu bem,okok,n vou me matar.",0
faz uns 5 dias que eu nao penso em me matar sera essa uma evolucao???,1
"ai que vontade de me matar, que saco",1
mais um dia cancelando minha aula de violino. meu professor vai querer me matar,0
billie eu te amo mas vc quer me matar de ansiedade,0
"com a dor de garganta que eu to, se me matar eu vou agradecer kkkkk brinks, porque ?",0
por que que isso ta acontecendo cara kkkkkk querem me matar,0
"ai acordei triste, vontade de me matar",1
de um serial killer me matar no banho enquanto eu to com sabao no rosto,0
tentando entender quem sao essas pessoas e quais delas querem me matar,0
vou me matar,1
so 30 de julho quer me matar billie,0
"perai phabell, ce quer me matar?",0
vcs querem me matar fala logo,0
um dia essas montagens vao me matar do coracao,0
nao acredito que ela ta passando anime na aula vou me matar,0
e eu que sonhei que o thomas shelby queria me matar kkkkk,0
vou me matar,1
acordei com uma foto dessa quer me matar shawn mendes???,0
quer me matar e beber agua igual pato,0
o pull na minha secundaria eu vou me matar o natsume pistola,0
tenho coracao fraco e sou uma pessoa muito ansiosa!!! voces querem me matar???,0
se eu nao comesse guacamole hj acho que minha lombriga ia me matar,0
"vou me matar pra conseguir, mas vamos conseguir!",0
ta querendo me matar ne,0
indo me matar,1
vou me matar,1
que inferno de desgraca e essa meu deus que horror vou me matar,1
"a ed fisica hoje tentaram me matar viu, levei chute na canela, cutuvelada na garganta, to toda arranhada, meteram um murro no meu peito, to e morta",0
itzy vcs vao me matar cm esse cb puta que pariu,0
"gente eu to sem acreditar, minha pressao ja caiu, eu ja surtei, eubja gritei, eu ja pulei, billie ainda vai me matar serio",0
acho que minha cachorra quer me matar,0
"dm, to com medo de aniplex me matar kk",0
carol borba vc quer me matar sim ou sim,0
ta querendo de tristeza me matar a essa hora ???:!:!,0
queria poder mandar o getulio vargas enfiar o plano cohen no cu uma pena o desgracado ja estar morto,0
"caralho irmao quero me matar real, nao aguento mais",1
30 de julho billie???? voce quer me matar??,0
eu to na casa da minha amiga e ela falta me matar de fome,0
porque vc ama me matar hein,0
takemichi: mikey nao se mate mikey: nao vou me matar obrigada *saem felizes e juntos* *takemichi tropeca e cai*,0
"revi o video que eu fiz quando cria pra restart e pela primeira vez nao quis me matar de vergonha, pelo contrario, me achei a coisinha mais linda do universo, superei essa merda, gratidao",0
os emo quer me matar,0
30 de julho billie eilish vc quer me matar de curiosidade,0
"era so uma pilula que fizesse a gente ficar gostosa nao aguento mais me matar nesses treinos, scrr",0
esse episodio vai me matar do coracao,0
"se quer me matar de curiosidade, me manda oi tudo bem e some.",0
a lagrima caindo ali meu deus vc quer me matar billie eilish?,0
ainda deitada essa dor nas costas vai me matar,0
to do lado da casa do joao sera que se eu for la almocar ele vai me matar?,0
medo de voltar com o ccat e mandaram eu me matar que nem da ultima vez ,0
"nossa eu quero me matar de vergonha depois de ler minha conversas antigas no messenger, depois de anos sem instalar isso pra queee",0
vou me matar eu falei 0,1
"maya vai me matar, mas fazer oq",0
e eu tambem nao vou me matar p pagar uber toda vez saio p qualquer lugar. nao adianta fazer mais divida porque eu sei que nao posso pagar uber. teve epoca que eu saia 4h antes do horario da faculdade e mesmo assim eu chegava atrasada,0
quer me matar e eu estar na moral e insinuar algo sobre mim,0
o liam quer me matar ne??? so pode,0
mazikeen smith um dia ainda vai me matar do coracao. ,0
vc vai morrer sozinho com a sua mao agindo assim...,0
legal vou me matar,1
gosta de me matar do coracao,0
a puc-sp ainda vai me matar,0
nossa a daianny vai me matar,0
comi muito vou me matar,0
saudades fevereiro quando so existia sonho erotico agora so sonho com gente tentando me matar voti,0
quando eles forem a gente ja vai estar morto,0
mds minha mae vai me matar,0
meuduus billie eilish meudeus vc me salvou e vai me matar do coracao mulherrrrrr,0
estou bem? nao vou estar bem em breve?provavelmente nao pretendo me matar? sim vou dizer o porque ou tentar continuar viva? provavelmente nao,1
minha mae ia me matar,0
"o instagram quer e me matar de susto, saporra!? eu fiquei geladinho",0
"quero me matar, so de imaginar ela ficando com algm doi meu coracao, pelo menos ela vai ta feliz",1
"ultimamente to sempre sonhando que tem alguem querendo me matar, devo me procurar?",0
"sisu vai me matar do coracao, nao guento mais esperar",0
kkkkkk nao tem como ela me matar se eu nao entrar na aula,0
ela vai me matar ainda,0
"eu vou continuar sendo solo e apoiando o trabalho do ot6 msm vcs me xingando, dando unf, mandando eu me matar e o carai a quatro",0
musica quinta e album novo ela qr me matar pqp,0
"nunca passei tanta vergonha na minha vida igual hj pqp ,quero me matar dps disso",1
foda-se eu vou me matar,1
": ja stalkeei?: simm : gosto de voce?: d+, d+ : shippo com: **** : confesso que: fiquei com medo da leticia me matar por querer amigar com vc : ppp: passo",0
"essa lua em escorpiao vai me matar, tenho absoluta certeza",0
billie eilish voce ainda vai me matar amdndifn,0
essa serie ainda vai me matar,0
eu jogo de lux e ainda nao achei nenhum zed digno de me matar e namorar cmg,0
"manchei de tinta o meu pijama preferido, vou me matar",0
"por mim nem grade tinha, ja iria logo pro colo do capeta, vai pra cadeia dps volta a cometer crime, melhor morto, morto nao comete crime !!",0
renjun vc e o meu fav do dream pra que me matar desse jeito???? eu te amo uaaaaaaaaa,0
txt vcs vao me matar serio nao aguento mais esperar que odio eu to muito curiosa,0
ia literalmente me matar de rir (),0
eu deixaria o dexter me matar,0
quando a colega ta aqui sao no maximo 7 consultas hj eu ja lancei uns 15 kskskskskssk vao me matar eu to sentindo,0
"e eu que li ""tentar nao me matar ne"" e eu quase respondi ""to assim tbm"" manokkkkkkkkkkk",0
toda vez que tu aparece na tml eu quero me matar apaga isso agr apague,0
eu vou me matar,1
esse negocio de dia das maes vai me matar de ansiedade eh serio,0
nao vai perder se eu nao me matar,0
"fala isso nao, vou me matar",1
michael myers veio me matar mas dai tava tocando sharp dressed man e agora estamos dancando,0
sonhei que aquele allan jeon tentava me matar me enforcando no meu quarto,0
isso ainda vai me matar kkkkkk pprt ,0
"eu quebrei essa merda desse botao, nss eu vou me matar",0
"tmb ja sofri bastante , mas me matar nunca . se matar nao tem volta.",0
fabiano vai me matar? vai me matar! mas eu vou comprar uma torneira gourmet monocomando kkkkk,0
"minha mae vai me matar na hora que descobrir oq eu comprei ou vai ficar feliz e eu nao vou ficar de castigo, medo de ficar de castigo kkkkkkkkk",0
"vc quer me matar so oq me faltava ne, coracao chega parooou",0
apetece me matar toda gente? sim,0
"vou, se a coca nao me matar o bolsonaro mata",0
vc quer me matar,0
draco vai me matar eu vou morrer dnv mlk,0
"eu esqueci que nao posso me matar ainda, ano que vem vou fazer tour pela europa",0
peguei o pc da minha irma emprestado e fui inventar de fazer um upgrade na ram do note e dei curto no terminal pelo amor de deus meu pai vai me matar fudeu,0
um dia o ale vai me matar do coracao,0
de madrugada meu gato tentou me matar ele pisou no meu pescoco,0
amassei o thome ele me deu 150 falou que foi facil e teve a pausa a msc p me matar,0
"bah sor, nao e mal vontade nao, e que tem duas resenhas pra essa semana e mais um livro que a gente vai ter que escrever pra portugues, eu estudei o geral da tua materia e fiz um texto, p/ mim nao vale a pena essa semana me matar por dois pontos, se nao tivesse nada pra fazer beleza",0
eu to tao curiosa pra saber o significado por tras dessas fotos p&amp;b serio a curiosidade vai me matar,0
"puta que pariu essa desgraca vai ganhar 1,5m quero me matar, tem pior ainda nos comentarios desse tweet",0
"a taciana tinha uma filha que era muito gata e depois acabamos ficando de dengo e ela comecou a me perseguir com uma arma para me matar, mas quando ja nao tinha mais lugar para eu fugir lembrei de alguem me contando sei la o que e disse para garota me matar e ela parou!",0
stan da jade que nao entende uma palavra do que ela fala = eu kkkkkkkkkk juro ingles britanico ainda vai me matar,0
por que eu nunca vejo quando meus pais me ligam mds eles vao me matar,0
